,data,pred_XGB,pred_BT,pred_GB
2113,131.479,124.752266,124.79686219,125.16297604636806
2114,130.307,129.41818,129.36506492,129.8069630581907
2115,130.565,129.07993,127.64455613,129.04331243016517
2116,131.576,130.39832,128.52987419999997,130.5535004039584
2117,138.734,131.29675,135.92461064,136.93740590293348
2118,138.377,141.51753,142.31738612,142.28125016136596
2119,137.144,134.42291,143.06703593000003,139.7045245133366
2120,132.928,138.00882,136.26754868999998,139.6681307522713
2121,135.265,133.29106,134.50911474000003,133.943584206658
2122,136.961,136.84955,132.96858302,135.49484405520315
2123,139.006,136.40141,136.16400798,131.03542202672304
2124,138.269,139.80408,139.06187113000001,137.30081224973097
2125,140.844,138.56348,137.83962191999998,141.28985536338882
2126,139.04,139.05104,139.23062972,139.15467100343776
2127,136.712,138.25082,139.27594316999998,137.4008589899701
2128,132.831,138.04428,137.34753669,135.84616035433808
2129,130.77,133.35088,127.18430543000002,133.66726462368408
2130,128.243,129.08272,129.76654418,130.82715051225608
2131,125.788,125.40869,124.52006294,127.52751584101301
2132,124.643,125.673096,124.90645167,124.61000380925768
2133,124.69,124.264565,122.96226396999998,124.11740408910393
2134,122.356,124.498886,123.71561839,124.11740408910393
2135,125.328,121.53664,120.93519347000002,120.61572675054126
2136,131.581,123.96252,126.60963041999999,122.80118570819606
2137,132.15,129.37283,130.83996016,129.6888438741285
2138,130.915,131.16615,132.05055136,129.6888438741285
2139,131.083,130.7052,132.1078577,130.26764390627255
2140,130.873,129.38196,135.51042687,135.79358884604622
2141,128.255,133.525,132.38821504999999,132.97262209829202
2142,129.695,128.35556,129.79270667999998,129.18370302080186
2143,130.189,132.20874,131.01604425,132.96423612942417
2144,130.648,133.42375,130.11590774,130.08159574382287
2145,131.753,133.8948,129.23077804000002,130.29134326798368
2146,132.245,134.87004,135.33271023999998,128.32924294045625
2147,132.455,134.84836,126.69852012999999,133.12706642985998
2148,131.332,133.9963,132.58667331,137.7884560633257
2149,129.5,131.85374,132.33028080999998,131.29225001227658
2150,130.733,133.54776,130.39513487000002,130.353371405914
2151,134.052,135.60052,129.03196397,131.70031475301448
2152,128.236,132.97658,133.96307197000002,133.78100380885297
2153,130.798,126.24818,130.24186448,128.59625548331954
2154,128.363,129.56133,129.92268198,129.83589940885062
2155,130.292,125.64995,129.44713145,127.84277928445067
2156,126.457,129.14302,129.1029376,130.15116285228828
2157,125.942,126.37531,127.51972960999998,126.55668296617701
